3 390
2.263157895	0.684210526	68.42105263	2.263157895
2.105263158	1.026315789	60.52631579	2.052631579
2.052631579	1.105263158	57.89473684	2
2.026315789	1.157894737	60.52631579	1.973684211
1.421052632	0.763157895	47.36842105	1.815789474
1.631578947	1.157894737	44.73684211	1.605263158
1.078947368	1.263157895	31.57894737	1.210526316
1.447368421	1.763157895	31.57894737	1.210526316
1.131578947	1.342105263	31.57894737	1.184210526
1.236842105	1.684210526	31.57894737	1.184210526
1.263157895	1.657894737	31.57894737	1.157894737
1.078947368	1.473684211	28.94736842	1.157894737
1.315789474	1.657894737	31.57894737	1.078947368
1.184210526	1.842105263	31.57894737	1.078947368
1.026315789	1.447368421	28.94736842	1.052631579
1.052631579	1.789473684	28.94736842	1.052631579
0.973684211	2.105263158	23.68421053	0.894736842
0.710526316	1.394736842	13.15789474	0.736842105
0.763157895	1.815789474	15.78947368	0.631578947
1.789473684	0.947368421	60.52631579	2.131578947
1.710526316	0.947368421	52.63157895	1.868421053
1.815789474	0.921052632	50	1.842105263
1.868421053	1.078947368	50	1.736842105
1.289473684	0.921052632	50	1.736842105
1.552631579	1.078947368	47.36842105	1.657894737
1.710526316	1.342105263	42.10526316	1.631578947
1.657894737	1.315789474	42.10526316	1.578947368
1.078947368	1.447368421	36.84210526	1.342105263
1.552631579	1.394736842	31.57894737	1.315789474
1.552631579	1.447368421	28.94736842	1.236842105
1.105263158	1.368421053	31.57894737	1.236842105
1.052631579	1.315789474	31.57894737	1.184210526
0.894736842	1.263157895	26.31578947	1.131578947
1.026315789	1.342105263	28.94736842	1.105263158
1.184210526	1.763157895	28.94736842	1.105263158
1.263157895	1.631578947	23.68421053	1.026315789
1.157894737	1.710526316	23.68421053	0.973684211
1.026315789	1.763157895	23.68421053	0.894736842
0.710526316	2	7.894736842	0.447368421
1.921052632	0.842105263	68.42105263	2.289473684
2.184210526	1	63.15789474	2.078947368
1.868421053	0.947368421	57.89473684	1.973684211
1.631578947	0.973684211	52.63157895	1.842105263
1.526315789	1.394736842	50	1.684210526
1.368421053	1.263157895	47.36842105	1.631578947
1.421052632	0.868421053	47.36842105	1.578947368
1.210526316	1.289473684	42.10526316	1.473684211
1.263157895	1.184210526	39.47368421	1.421052632
1.236842105	1.342105263	34.21052632	1.263157895
1.263157895	1.315789474	31.57894737	1.236842105
1.157894737	1.236842105	31.57894737	1.236842105
1	1.342105263	28.94736842	1.157894737
1.210526316	1.447368421	28.94736842	1.078947368
1.052631579	1.657894737	26.31578947	1.026315789
0.815789474	1.394736842	18.42105263	1
0.815789474	1.5	26.31578947	1
0.868421053	1.342105263	21.05263158	0.921052632
0.736842105	1.394736842	18.42105263	0.868421053
1.105263158	1.921052632	21.05263158	0.789473684
2.684210526	0.973684211	71.05263158	2.263157895
2.657894737	1.315789474	68.42105263	2.210526316
1.868421053	0.710526316	65.78947368	2.157894737
1.789473684	1.078947368	63.15789474	2.078947368
1.605263158	1.026315789	55.26315789	1.894736842
1.447368421	1.342105263	55.26315789	1.815789474
1.684210526	1.131578947	50	1.684210526
1.421052632	1.210526316	39.47368421	1.473684211
1.184210526	1.368421053	34.21052632	1.315789474
1.131578947	1.552631579	39.47368421	1.289473684
0.868421053	1.263157895	34.21052632	1.184210526
1.421052632	1.421052632	28.94736842	1.105263158
1.052631579	1.342105263	28.94736842	1.052631579
1.078947368	1.578947368	26.31578947	1
1.026315789	1.605263158	26.31578947	1
1	1.394736842	26.31578947	0.973684211
1.131578947	1.552631579	18.42105263	0.947368421
0.736842105	1.631578947	21.05263158	0.868421053
1.052631579	2.236842105	23.68421053	0.842105263
0.842105263	1.947368421	18.42105263	0.789473684
2.263157895	1.131578947	73.68421053	2.342105263
1.736842105	0.894736842	60.52631579	2.052631579
1.973684211	1.026315789	57.89473684	1.973684211
1.894736842	0.973684211	55.26315789	1.921052632
1.736842105	1.210526316	55.26315789	1.894736842
1.447368421	1.052631579	42.10526316	1.657894737
1.868421053	1.131578947	42.10526316	1.605263158
1.394736842	1.5	36.84210526	1.289473684
1.236842105	1.342105263	28.94736842	1.210526316
1.184210526	1.394736842	31.57894737	1.210526316
1.078947368	1.526315789	26.31578947	1.157894737
1.315789474	1.578947368	28.94736842	1.131578947
0.894736842	1.184210526	23.68421053	1.105263158
1.289473684	1.578947368	23.68421053	1.078947368
1.236842105	1.815789474	26.31578947	1.078947368
1.184210526	1.789473684	28.94736842	1.078947368
1.078947368	1.421052632	23.68421053	1.026315789
1.236842105	1.921052632	23.68421053	0.947368421
1.131578947	1.921052632	15.78947368	0.736842105
0.789473684	1.578947368	10.52631579	0.657894737
2.236842105	0.868421053	78.94736842	2.447368421
2.789473684	1.078947368	76.31578947	2.447368421
3.052631579	0.973684211	73.68421053	2.368421053
1.842105263	0.710526316	60.52631579	2.052631579
1.815789474	1.289473684	55.26315789	1.894736842
1.473684211	0.868421053	50	1.763157895
1.552631579	1.394736842	50	1.684210526
1.394736842	1.131578947	50	1.657894737
1.289473684	1.315789474	39.47368421	1.473684211
1.078947368	1.131578947	36.84210526	1.447368421
1.473684211	1.342105263	39.47368421	1.421052632
1.289473684	1.447368421	31.57894737	1.210526316
1.473684211	1.710526316	34.21052632	1.210526316
1.394736842	1.815789474	34.21052632	1.184210526
1.394736842	1.947368421	26.31578947	1.026315789
1.078947368	1.684210526	26.31578947	1.026315789
1.131578947	1.605263158	21.05263158	0.947368421
0.947368421	1.447368421	21.05263158	0.921052632
1.105263158	1.894736842	18.42105263	0.815789474
1.052631579	2.473684211	10.52631579	0.578947368
0.789473684	2.157894737	10.52631579	0.526315789
2.947368421	0.763157895	76.31578947	2.394736842
2.894736842	0.894736842	73.68421053	2.368421053
1.657894737	0.473684211	73.68421053	2.315789474
1.157894737	0.921052632	47.36842105	1.684210526
1.526315789	1.184210526	47.36842105	1.631578947
1.342105263	1.552631579	44.73684211	1.578947368
1.342105263	1.315789474	36.84210526	1.368421053
1	0.921052632	31.57894737	1.263157895
1.184210526	1.263157895	34.21052632	1.263157895
0.894736842	1.368421053	28.94736842	1.184210526
1.184210526	1.394736842	31.57894737	1.157894737
1.210526316	1.263157895	28.94736842	1.157894737
1.052631579	1.947368421	31.57894737	1.131578947
1.289473684	1.605263158	28.94736842	1.131578947
1.184210526	1.605263158	21.05263158	1.105263158
1.210526316	1.815789474	26.31578947	1.026315789
1.052631579	1.631578947	26.31578947	1.026315789
1.368421053	1.921052632	23.68421053	1
0.973684211	1.763157895	23.68421053	0.947368421
0.973684211	1.842105263	21.05263158	0.842105263
2.894736842	0.552631579	78.94736842	2.473684211
3.105263158	1	78.94736842	2.421052632
1.763157895	0.763157895	60.52631579	2.052631579
1.842105263	0.842105263	57.89473684	2.026315789
1.868421053	1.184210526	60.52631579	2
1.263157895	0.973684211	42.10526316	1.578947368
1.105263158	1.105263158	39.47368421	1.447368421
1.236842105	1.157894737	34.21052632	1.342105263
1.105263158	1.263157895	36.84210526	1.315789474
1.236842105	1.342105263	34.21052632	1.289473684
1.210526316	1.789473684	39.47368421	1.289473684
1.157894737	1.342105263	28.94736842	1.210526316
0.921052632	1.631578947	28.94736842	1.078947368
0.894736842	1.763157895	23.68421053	0.973684211
0.868421053	1.684210526	26.31578947	0.973684211
0.921052632	1.578947368	18.42105263	0.921052632
0.763157895	1.684210526	18.42105263	0.921052632
0.894736842	1.447368421	23.68421053	0.921052632
0.921052632	1.684210526	21.05263158	0.842105263
0.578947368	1.789473684	7.894736842	0.526315789
2.026315789	0.684210526	73.68421053	2.368421053
2.631578947	0.868421053	71.05263158	2.289473684
2.736842105	1	71.05263158	2.289473684
1.736842105	1.026315789	52.63157895	1.842105263
1.815789474	1.368421053	47.36842105	1.657894737
